年,月,日,時,分,秒,緯度(度),緯度(分),経度(度),経度(分),深さ(km),Ｍ,震央地名
2022,6,19,22,44,39.3,35,12.2,137,42.6,15,0.7,愛知県東部
2022,6,19,22,47,1.7,37,31.1,137,16.9,11,0.8,石川県能登地方
2022,6,19,22,48,28.8,34,29.0,140,16.8,100,1.4,房総半島南方沖
2022,6,19,22,48,31.6,27,5.4,128,31.0,32,0.6,沖縄本島近海
2022,6,19,22,48,59.5,43,26.6,140,6.8,5,0.5,北海道西方沖
2022,6,19,22,51,10.7,26,45.0,126,19.6,30,2.1,沖縄本島北西沖
2022,6,19,22,52,28.7,37,30.5,137,16.9,13,0.6,石川県能登地方
2022,6,19,22,54,54.3,43,36.3,140,20.2,9,2.0,北海道西方沖
2022,6,19,22,54,57.4,37,35.1,144,49.2,39,1.8,福島県沖
2022,6,19,22,57,24.1,37,30.8,137,15.3,11,1.6,石川県能登地方
2022,6,19,22,58,51.8,26,56.9,126,33.6,17,1.9,沖縄本島北西沖
2022,6,19,22,59,39.4,37,30.6,137,17.5,13,0.9,石川県能登地方
2022,6,19,22,59,54.0,26,56.9,126,32.5,33,1.8,沖縄本島北西沖
2022,6,19,23,03,12.4,42,38.5,139,14.5,9,1.6,北海道南西沖
2022,6,19,23,04,37.3,37,56.5,141,42.6,55,1.2,宮城県沖
2022,6,19,23,06,23.9,26,43.5,126,19.0,20,2.9,沖縄本島北西沖
2022,6,19,23,06,28.2,32,38.6,131,59.6,34,1.1,日向灘
2022,6,19,23,08,18.8,34,13.9,135,29.3,6,1.4,和歌山県北部
2022,6,19,23,08,43.4,26,48.1,126,26.0,0,3.3,沖縄本島北西沖
2022,6,19,23,09,12.1,39,30.0,141,36.2,72,3.5,岩手県沿岸北部
2022,6,19,23,09,26.7,37,29.9,137,15.3,12,0.5,石川県能登地方
2022,6,19,23,09,51.1,34,13.9,135,29.3,6,-0.2,和歌山県北部
2022,6,19,23,14,21.6,34,13.8,135,29.7,6,-0.1,和歌山県北部
2022,6,19,23,16,24.7,37,30.7,137,16.9,12,1.5,石川県能登地方
2022,6,19,23,16,37.6,43,36.7,140,19.9,10,3.1,北海道西方沖
2022,6,19,23,18,4.5,33,5.0,130,30.1,13,0.3,福岡県筑後地方
2022,6,19,23,18,33.7,32,50.3,131,50.3,52,0.2,大分県南部
2022,6,19,23,18,39.9,37,33.0,140,1.0,12,0.3,福島県会津
2022,6,19,23,19,39.4,37,29.8,137,12.6,10,0.5,石川県能登地方
2022,6,19,23,21,38.0,37,31.7,137,15.0,11,1.0,石川県能登地方
2022,6,19,23,23,7.0,39,49.2,142,22.0,11,1.2,岩手県沖
2022,6,19,23,25,55.0,37,30.6,137,14.4,9,0.5,石川県能登地方
2022,6,19,23,27,1.7,37,30.3,137,16.7,12,1.8,石川県能登地方
2022,6,19,23,27,30.1,35,20.9,138,44.3,6,0.0,静岡県東部
2022,6,19,23,28,52.5,37,30.9,137,16.0,10,0.7,石川県能登地方
2022,6,19,23,29,17.7,43,35.4,140,18.2,11,1.0,北海道西方沖
2022,6,19,23,31,12.4,37,29.9,137,15.3,11,0.8,石川県能登地方
2022,6,19,23,31,26.4,37,30.7,137,15.4,11,1.3,石川県能登地方
2022,6,19,23,31,57.7,26,50.4,126,28.4,0,2.7,沖縄本島北西沖
2022,6,19,23,32,18.4,36,36.1,137,49.2,13,-0.1,長野県北部
2022,6,19,23,35,29.6,37,31.7,137,15.4,8,0.5,石川県能登地方
2022,6,19,23,36,45.6,32,45.0,130,36.4,10,-0.3,有明海
2022,6,19,23,37,21.6,37,31.0,137,17.9,12,0.9,石川県能登地方
2022,6,19,23,37,59.9,35,11.8,137,43.3,16,-0.4,愛知県東部
2022,6,19,23,39,23.4,36,6.1,139,52.3,48,2.5,茨城県南部
2022,6,19,23,40,55.5,37,31.3,137,15.8,13,0.6,石川県能登地方
2022,6,19,23,42,19.3,37,29.6,137,15.8,10,0.5,石川県能登地方
2022,6,19,23,42,45.6,37,30.7,137,15.1,10,0.3,石川県能登地方
2022,6,19,23,43,13.8,26,49.7,126,31.7,0,3.4,沖縄本島北西沖
2022,6,19,23,49,28.3,37,52.2,141,37.2,47,0.8,福島県沖
2022,6,19,23,50,38.3,37,41.8,141,33.2,52,2.0,福島県沖
2022,6,19,23,50,51.0,36,24.1,138,0.0,12,0.2,長野県中部
2022,6,19,23,52,42.6,34,54.9,137,30.2,12,0.3,愛知県東部
2022,6,19,23,53,24.4,37,30.9,137,17.1,11,1.4,石川県能登地方
2022,6,19,23,54,11.6,40,32.8,139,13.4,7,1.6,青森県西方沖
